,0.9,2.4,4.0,10.1,16.8,116.4,158.2,200.0
2017-02-17 00:20:00+00:00,153.81923855419907,158.70071729523264,154.71760029262487,150.76427012955355,163.38012979470554,182.4773413565037,188.08043225559052,204.8750200950618
2017-02-17 00:50:00+00:00,137.9655396245539,140.06884375897107,136.20956356344556,130.51083522363038,147.79281715008722,190.0985049803592,196.01775488313203,208.31794105067127
2017-02-17 01:20:00+00:00,166.45291273010062,169.59289911012232,168.74822056261277,165.23971874993387,178.8988023093167,196.87109779451774,199.78859150510507,210.84500736505072
2017-02-17 01:50:00+00:00,179.65862734538337,183.37978597969155,183.28536881416778,181.06669460998722,191.55481497424435,201.91663859510203,202.00832638261693,211.36208336632512
2017-02-17 02:20:00+00:00,189.96226464108756,192.71562431653217,193.3971949458131,192.92245412712325,199.70653211762038,205.331381597532,206.54011317179211,214.85262414382578
2017-02-17 02:50:00+00:00,194.8457014983816,196.75572562976114,197.70477926998385,195.52650514050913,200.57318566003553,209.26010986046717,212.73090853053503,219.8477720150838
2017-02-17 03:20:00+00:00,188.10707739918897,191.32471609113955,193.24804068573368,191.5048454414608,198.1010993902728,206.4010367598788,211.2498725356654,219.66715727583244
2017-02-17 03:50:00+00:00,177.70314711555034,180.031134485319,178.97860909577602,178.28496580126267,189.61820786036287,194.1325659924181,200.21069431304866,212.1299388338026
2017-02-17 04:30:00+00:00,181.1532922992859,183.1555498524666,183.72111428922932,180.95354324673622,190.71218764247664,186.08415896115002,193.01226881568329,205.40332734451928
2017-02-17 05:00:00+00:00,174.98249085098263,175.57748819220498,176.39211373481305,176.4939121649242,188.25476761815636,192.92497158506916,195.99445759101621,207.54251812692974
2017-02-17 05:20:00+00:00,158.90557796478555,163.71357091691104,161.34074236630116,161.1714796004237,176.18171050297988,193.59718324308002,196.30871204786123,211.1409903964422
2017-02-17 05:50:00+00:00,165.48751604309345,168.40925088772568,166.19619008906136,161.1177528039188,175.10335964358566,200.0845001699677,203.91685629201635,212.48348485870983
2017-02-17 06:20:00+00:00,170.22087698239423,173.03536926545988,171.0830633679771,,,204.5364208174335,205.82991028695594,213.42975713338166
2017-02-17 06:30:00+00:00,,,,167.4259268316981,181.48359525768075,,,
2017-02-17 06:50:00+00:00,185.30773741681878,188.2423134770246,188.14676510913722,186.38044199634655,196.68101591335008,208.86473544142407,209.52691236795457,215.82463752134254
2017-02-17 07:20:00+00:00,205.99350651853186,207.68288952978392,208.54113055924057,208.12301585100005,212.12418110572847,214.43075646663965,213.42889652839767,219.29218043489962
2017-02-17 07:50:00+00:00,180.14097958589923,183.55609045326403,182.37990270332955,181.46284634879217,192.78865761424208,213.08429647327733,214.07968570188066,219.36324278480652
2017-02-17 08:20:00+00:00,198.0502853471395,201.01842357629295,202.19217709295023,203.2568041868032,209.2159247801146,215.65081535430272,213.3789486514406,
2017-02-17 08:30:00+00:00,,,,,,,,220.73376159332037
2017-02-17 08:50:00+00:00,176.05926037167572,180.17001652239637,181.7353625262981,190.52848868822466,204.266585320842,214.42892552249293,213.1466614207949,222.2190306797929
2017-02-17 09:20:00+00:00,186.39003407239755,192.05041008472523,194.0270110701078,198.43083236574657,206.94493310399756,214.65855666001391,214.07909545819004,223.88474315360762
2017-02-17 09:50:00+00:00,163.24107455048232,167.9012498353262,166.57755648246646,169.45787905992086,187.47860625827116,212.71953931323083,213.1344386695866,222.2893657191766
2017-02-17 10:20:00+00:00,161.5821812110023,165.5536559407087,162.4070811406974,161.97159275186516,179.09096831934957,211.57077459727756,212.1417228999997,220.90024020990015
2017-02-17 10:50:00+00:00,153.88392601749092,158.84394192080578,155.3959102829734,158.55834550430933,180.8966743932111,209.76932153979965,211.23464164209685,220.43808969365293
2017-02-17 11:20:00+00:00,183.14299575550658,185.6469944864568,185.61010338749153,187.01320595489614,197.79945926854714,208.91322231433344,212.34810659813934,221.5490692774302
2017-02-17 11:50:00+00:00,165.9526106904684,170.29243616334554,168.31495796221847,168.22369450986128,183.24247850487694,207.28153182403673,211.7382197945405,220.26714383147942
2017-02-17 12:20:00+00:00,164.92997005309397,166.91877269416733,162.82718739009235,159.50893891618946,171.8066267834132,201.5575083989224,209.93520339126837,218.43626893046468
2017-02-17 12:50:00+00:00,182.87298617355802,185.19279736756963,184.44520950128052,181.98724833894653,191.00962593231532,202.582085250232,207.9395390346455,218.24815100588356
2017-02-17 13:30:00+00:00,193.66348702223289,195.05899289063683,195.49868398816267,193.49372706515598,199.7304440844025,206.11988680115394,212.49607764042398,218.51953578217612
2017-02-17 14:00:00+00:00,199.59392468207227,201.17006374321514,201.903792271503,200.9325072841013,205.85303076711563,210.04162710969663,213.7000630937073,220.41900344502906
2017-02-17 14:20:00+00:00,,,,207.2816306447934,211.35607697217483,216.99957842665984,219.39860612752386,224.69040217853222
2017-02-17 14:30:00+00:00,205.13240463047651,206.77997911013466,207.83646468748933,,,,,
2017-02-17 14:50:00+00:00,203.7702930014246,205.44929566724045,206.5937468937521,205.80779130937137,210.4382610895489,217.6328089763093,220.3308312223741,225.5395507179801
2017-02-17 15:20:00+00:00,203.47524971497526,204.86600629297936,205.16740535623634,204.61361581997912,209.2977755688679,215.64716614263781,219.41090704902695,226.921852034611
2017-02-17 15:50:00+00:00,201.84570797765002,203.67545107032257,204.50491656210113,204.07830758229565,208.58965482601337,213.10864598127426,217.1796644193983,227.89365095157044
2017-02-17 16:20:00+00:00,204.11891924282602,205.93998936085683,206.67837324947573,205.66875394911744,210.116907539581,210.8544677038224,217.61300624640245,227.85149168301285
2017-02-17 16:50:00+00:00,202.5669336903492,204.1963580377378,205.06480378081605,204.58670427294638,209.72848759685272,215.54562697257805,219.96745129943807,228.54988155647715
2017-02-17 17:20:00+00:00,212.50004644590155,214.06761830944706,214.56752142021966,214.52237449823107,217.86110654276243,218.5613551004983,219.67762371421924,225.02250055559264
2017-02-17 17:50:00+00:00,215.93962759721177,217.3466449589033,217.668470839236,217.39980261440783,220.0553557414356,220.58693094286997,220.7409221791354,225.34818368054215
2017-02-17 18:20:00+00:00,221.19360619764683,222.27637178331713,222.30805340632617,221.71108238558978,223.5379982622618,223.2880934136122,223.5381101738452,227.74241935937215
2017-02-17 18:50:00+00:00,222.2588779874291,223.22560772441366,223.28020320018132,222.83197541241273,224.6602827512643,223.9097967533629,223.92501500686163,228.20534823266271
2017-02-17 19:20:00+00:00,216.39606603519886,217.641976002489,217.96797893047992,217.85314948172845,220.37917582328782,221.2012877506546,221.51979953704523,226.2093219838883
2017-02-17 19:50:00+00:00,223.54541527903132,224.51833983711424,224.54931052669798,224.07821603541322,225.64044172348707,225.65440622172676,226.00072661689458,230.36070896525626
2017-02-17 20:20:00+00:00,224.70162958853896,225.65093602455025,225.51582179254717,224.91762489084985,226.34044744713358,226.18798187798447,226.27623797368258,230.519662255379
2017-02-17 20:50:00+00:00,217.07725022096872,218.50369612621122,218.77999323799108,218.55268712907835,220.85067041141147,222.05558060365698,222.53186925194632,227.11822279154106
2017-02-17 21:20:00+00:00,218.29291485067387,219.4267352361347,219.68920713541675,219.17201180950653,221.29765329848254,220.86494626450025,220.85917215346996,225.38194614299323
2017-02-17 21:50:00+00:00,214.83206884283422,216.05544323465404,216.4134366076338,216.01808585571263,218.50427650204838,218.25846632278015,218.59045579262323,223.44211754424455
2017-02-17 22:20:00+00:00,215.12953927517725,216.26045902149048,216.5726891612889,216.1724178743527,218.87943839083152,,,
2017-02-17 22:30:00+00:00,,,,,,218.79213712131767,219.30962979513225,224.13840745028202
2017-02-17 23:00:00+00:00,226.41874772546714,227.34327327148128,227.12203705371712,226.82093266941527,228.83286383201644,229.8721532226992,230.16392828504783,235.06537606331787
2017-02-17 23:20:00+00:00,240.0816801551277,240.68614511131665,239.60287504370973,239.0978162220938,240.33849604578106,240.6149710706226,241.3924765941353,247.76452649243734
2017-02-17 23:50:00+00:00,255.17620890955902,255.70459371622076,252.24857787514742,250.76555848625074,253.1778107280741,255.1383662293747,256.6188837887625,269.9293370015019
